id,home_team_win
344,0.0
345,1.0
346,1.0
347,1.0
348,1.0
349,0.9
350,0.8
351,0.2
352,0.7
353,0.6
354,0.8
355,0.2
356,0.2
357,0.3
358,1.0
359,1.0
360,1.0
361,0.0
362,0.5
363,0.8
364,1.0
365,1.0
366,0.7
367,0.0
368,0.4
369,1.0
370,0.6
371,0.8
372,0.5
373,0.4
374,0.4
375,0.2
376,0.8
377,0.4
378,0.9
379,0.5
380,0.0
381,0.7
382,0.8
383,1.0
384,0.0
385,0.9
386,0.0
387,1.0
388,0.7
389,1.0
390,1.0
391,0.9
392,1.0
393,0.5
394,0.5
395,0.9
396,1.0
397,0.5
398,0.9
399,1.0
400,0.9
401,0.9
402,0.0
403,0.5
404,0.8
405,0.8
406,0.0
407,0.3
408,0.6
409,0.8
410,1.0
411,0.4
412,1.0
413,0.0
414,0.9
415,0.0
416,0.7
417,0.7
418,0.0
419,0.7
420,1.0
421,1.0
422,1.0
423,1.0
424,0.2
425,0.9
426,0.9
427,0.8
428,1.0
429,0.1
430,0.1
431,0.9
432,0.2
433,0.7
434,0.2
435,0.0
436,1.0
437,0.9
438,1.0
439,0.6
440,0.0
441,0.5
442,0.3
443,0.1
444,0.3
445,0.8
446,0.9
447,1.0
448,1.0
449,0.9
450,1.0
451,0.7
452,1.0
453,0.9
454,1.0
455,1.0
456,1.0
457,1.0
458,1.0
459,1.0
460,0.5
461,0.4
462,0.9
463,1.0
464,1.0
465,0.7
466,0.0
467,0.0
468,0.7
469,1.0
470,1.0
471,0.4
472,0.6
473,0.1
474,1.0
475,0.8
476,0.3
477,0.3
478,1.0
479,1.0
480,0.3
481,0.1
482,0.2
483,0.0
484,0.6
485,1.0
486,0.4
487,1.0
488,0.8
489,0.9
490,0.2
491,0.0
492,1.0
493,0.4
494,0.7
495,0.8
496,0.0
497,1.0
498,0.7
499,1.0
500,0.9
501,0.6
502,0.8
503,0.9
504,0.0
505,0.0
506,0.8
507,0.0
508,0.3
509,1.0
510,0.9
511,0.5
512,0.8
513,0.2
514,0.0
515,0.3
516,0.2
517,0.2
518,1.0
519,0.8
520,0.9
521,0.1
522,0.0
523,0.9
524,0.0
525,0.8
526,1.0
527,0.9
528,0.9
529,0.9
530,1.0
531,1.0
532,0.5
533,1.0
534,0.7
535,0.0
536,1.0
537,0.9
538,0.3
539,1.0
540,1.0
541,1.0
542,1.0
543,0.2
544,0.5
545,1.0
546,0.0
547,0.1
548,0.6
549,0.7
550,1.0
551,0.0
552,1.0
553,0.7
554,0.0
555,0.4
556,0.3
557,1.0
558,0.2
559,0.6
560,0.2
561,0.0
562,0.9
563,0.5
564,0.9
565,1.0
566,1.0
567,0.5
568,1.0
569,0.9
570,0.5
571,0.4
572,0.9
573,0.1
574,0.7
575,0.4
576,0.2
577,1.0
578,0.9
579,1.0
580,0.0
581,1.0
582,1.0
583,0.8
584,0.4
585,0.9
586,0.5
587,0.0
588,0.0
589,0.5
590,0.8
591,0.3
592,0.2
593,0.8
594,0.1
595,0.5
596,1.0
597,0.7
598,0.7
599,0.9
600,1.0
601,0.9
602,0.3
603,0.0
604,1.0
605,0.4
606,0.8
607,0.0
608,0.2
609,0.8
610,1.0
611,0.8
612,0.6
613,0.2
614,0.7
615,0.0
616,0.7
617,0.9
618,0.0
619,0.9
620,1.0
621,0.6
622,1.0
623,0.7
624,0.9
625,0.5
626,1.0
627,1.0
628,1.0
629,0.7
630,0.1
631,0.6
632,1.0
633,1.0
634,0.0
635,0.2
636,0.7
637,0.5
638,0.7
639,0.9
640,0.3
641,1.0
642,0.1
643,0.1
644,0.8
645,0.9
646,1.0
647,0.1
648,0.7
649,1.0
650,0.4
651,0.9
652,0.5
653,0.4
654,0.8
655,0.9
656,0.9
657,0.3
658,1.0
659,0.3
660,0.9
661,0.4
662,0.5
663,0.5
664,0.8
665,0.6
666,0.9
667,0.9
668,0.5
669,0.4
670,1.0
671,0.1
672,0.7
673,0.9
674,0.5
675,0.9
676,0.6
677,0.6
678,1.0
679,0.9
680,1.0
681,0.8
682,0.5
683,1.0
684,1.0
685,0.0
686,0.8
687,0.6
688,0.9
689,0.6
690,0.1
691,0.3
692,0.8
693,0.4
694,0.5
695,0.1
696,1.0
697,0.3
698,0.9
699,1.0
700,0.5
701,0.5
702,1.0
703,1.0
704,0.0
705,1.0
706,1.0
707,0.0
708,1.0
709,1.0
710,1.0
711,0.2
712,0.9
713,1.0
714,0.2
715,0.6
716,0.7
717,0.9
718,0.8
719,0.7
720,0.9
721,0.2
722,0.5
723,0.7
724,1.0
725,0.5
726,0.9
727,0.3
728,0.9
729,1.0
730,1.0
731,1.0
732,1.0
733,0.3
734,0.9
735,0.5
736,0.7
737,0.4
738,0.9
739,0.3
740,0.2
741,0.9
742,0.7
743,1.0
744,1.0
745,1.0
746,1.0
747,0.1
748,1.0
749,0.5
750,0.8
751,0.0
752,0.7
753,0.9
754,0.8
755,0.1
756,0.8
757,0.4
758,1.0
759,1.0
760,0.1
761,0.5
762,1.0
763,0.8
764,1.0
765,0.9
766,0.9
767,0.3
768,0.8
769,0.1
770,0.9
771,0.5
772,1.0
773,0.1
774,0.2
775,1.0
776,0.5
777,0.2
778,1.0
779,0.1
780,0.6
781,0.2
782,1.0
783,0.8
784,1.0
785,0.8
786,0.0
787,1.0
788,1.0
789,0.0
790,0.3
791,1.0
792,0.0
793,0.9
794,0.6
795,1.0
796,0.8
797,0.3
798,0.7
799,1.0
800,0.4
801,0.9
802,1.0
803,0.4
804,0.9
805,0.2
806,0.0
807,1.0
808,0.0
809,0.9
810,0.8
811,0.7
812,0.0
813,0.5
814,0.4
815,0.0
816,0.1
817,0.8
818,0.5
819,1.0
820,0.8
821,1.0
822,0.4
823,0.8
824,0.9
825,0.8
826,0.1
827,0.6
828,0.0
829,0.6
830,1.0
831,0.0
832,0.9
833,0.8
834,0.0
835,1.0
836,1.0
837,0.9
838,0.8
839,0.8
840,1.0
841,0.1
842,0.3
843,1.0
844,1.0
845,0.2
846,1.0
847,1.0
848,1.0
849,0.2
850,0.6
851,0.4
852,1.0
853,0.6
854,0.6
855,0.4
856,1.0
857,0.8
858,0.4
859,1.0
860,1.0
861,1.0
862,1.0
863,1.0
864,0.3
865,0.1
866,0.5
867,0.8
868,0.3
869,0.3
870,0.5
871,1.0
872,0.7
873,0.7
874,0.5
875,0.6
876,1.0
877,0.3
878,0.7
879,1.0
880,0.2
881,0.7
882,0.5
883,0.6
884,0.2
885,0.4
886,0.9
887,0.5
888,0.2
889,0.6
890,1.0
891,0.7
892,0.0
893,0.4
894,0.8
895,0.1
896,0.6
897,0.5
898,0.9
899,1.0
900,1.0
901,0.9
902,0.0
903,0.0
904,0.6
905,0.5
906,1.0
907,1.0
908,0.5
909,0.1
910,0.0
911,1.0
912,1.0
913,0.9
914,1.0
915,1.0
916,0.5
917,0.8
918,0.1
919,0.6
920,0.8
921,0.8
922,0.1
923,1.0
924,1.0
925,0.5
926,1.0
927,1.0
928,0.9
929,0.5
930,1.0
931,0.0
932,0.1
933,0.9
934,0.9
935,0.8
936,0.9
937,1.0
938,0.8
939,0.9
940,0.7
941,0.6
942,0.5
943,1.0
944,0.2
945,0.2
946,1.0
947,1.0
948,0.0
949,0.5
950,1.0
951,0.2
952,1.0
953,0.2
954,0.0
955,0.2
956,1.0
957,0.4
958,1.0
959,0.2
960,0.2
961,0.8
962,0.0
963,0.9
964,1.0
965,0.8
966,0.7
967,0.2
968,0.0
969,1.0
970,0.6
971,0.0
972,0.1
973,0.6
974,0.9
975,0.5
976,0.4
977,0.6
978,1.0
979,0.0
980,0.5
981,0.7
982,0.4
983,0.0
984,1.0
985,0.1
986,1.0
987,0.1
988,1.0
989,0.8
990,0.1
991,0.9
992,0.3
993,1.0
994,0.5
995,1.0
996,1.0
997,0.6
998,0.4
999,0.8
1000,1.0
1001,0.6
1002,0.6
1003,0.6
1004,0.2
1005,0.8
1006,0.3
1007,0.0
1008,0.9
1009,0.9
1010,0.7
1011,0.3
1012,0.5
1013,0.5
1014,1.0
1015,0.7
1016,0.5
1017,1.0
1018,1.0
1019,0.1
1020,0.0
1021,0.4
1022,0.8
1023,0.3
1024,0.6
1025,0.8
1026,0.1
1027,0.8
1028,0.2
1029,0.5
1030,0.1
1031,0.6
1032,0.0
1033,0.2
1034,0.0
1035,0.9
1036,0.0
1037,0.5
1038,0.8
1039,0.5
1040,0.0
1041,0.7
1042,0.4
1043,0.5
1044,0.7
1045,1.0
1046,1.0
1047,1.0
1048,0.4
1049,0.2
1050,0.9
1051,0.9
1052,1.0
1053,0.9
1054,0.0
1055,1.0
1056,0.8
1057,0.6
1058,0.8
1059,1.0
1060,0.9
1061,0.8
1062,0.6
1063,0.9
1064,0.8
1065,1.0
1066,0.0
1067,0.2
1068,0.8
1069,1.0
1070,0.3
1071,0.8
1072,1.0
1073,0.3
1074,1.0
1075,0.9
1076,0.2
1077,0.2
1078,1.0
1079,1.0
1080,0.9
1081,0.7
1082,0.8
1083,0.0
1084,0.9
1085,1.0
1086,0.8
1087,0.0
1088,1.0
1089,0.0
1090,0.2
1091,0.2
1092,0.0
1093,0.6
1094,0.2
1095,0.5
1096,1.0
1097,0.0
1098,0.8
1099,0.6
1100,0.7
1101,0.9
1102,0.2
1103,0.9
1104,0.8
1105,0.4
1106,0.1
1107,0.9
1108,1.0
1109,1.0
1110,1.0
1111,0.2
1112,0.5
1113,0.8
1114,0.3
1115,1.0
1116,0.2
1117,0.0
1118,0.7
1119,0.0
1120,1.0
1121,0.9
1122,0.6
1123,0.7
1124,1.0
1125,0.0
1126,1.0
1127,0.6
1128,0.5
1129,0.9
1130,1.0
1131,1.0
1132,0.7
1133,1.0
1134,1.0
1135,0.1
1136,0.2
1137,0.9
1138,1.0
1139,0.9
1140,0.5
1141,0.5
1142,0.0
1143,0.6
1144,1.0
1145,0.5
1146,1.0
1147,0.9
1148,0.3
1149,0.7
1150,0.9
1151,0.0
1152,0.5
1153,0.6
1154,0.8
1155,0.0
1156,0.9
1157,0.7
1158,0.0
1159,0.2
1160,0.1
1161,0.9
1162,1.0
1163,1.0
1164,1.0
1165,0.3
1166,0.9
1167,0.1
1168,1.0
1169,0.1
1170,1.0
1171,0.0
1172,0.0
1173,0.4
1174,0.2
1175,0.2
1176,0.8
1177,0.9
1178,0.3
1179,0.9
1180,1.0
1181,0.3
1182,0.8
1183,0.4
1184,1.0
1185,0.4
1186,0.2
1187,1.0
1188,0.5
1189,0.4
1190,0.6
1191,0.3
1192,0.7
1193,0.7
1194,0.5
1195,1.0
1196,0.6
1197,0.3
1198,1.0
1199,0.6
1200,1.0
1201,0.5
1202,0.9
1203,0.8
1204,1.0
1205,1.0
1206,0.0
1207,1.0
1208,1.0
1209,0.8
1210,1.0
1211,0.2
1212,1.0
1213,0.2
1214,1.0
1215,0.7
1216,0.1
1217,1.0
1218,0.3
1219,1.0
1220,0.8
1221,0.1
1222,1.0
1223,0.4
1224,0.4
1225,0.8
1226,0.3
1227,0.7
1228,0.8
1229,0.2
1230,0.3
1231,0.2
1232,0.9
1233,1.0
1234,0.5
1235,0.1
1236,0.9
1237,1.0
1238,1.0
1239,0.5
1240,0.0
1241,1.0
1242,0.5
1243,0.5
1244,0.1
1245,0.2
1246,0.9
1247,0.6
1248,1.0
1249,0.7
1250,0.1
1251,1.0
1252,0.3
1253,0.5
1254,0.9
1255,0.8
1256,0.1
1257,0.5
1258,0.9
1259,0.6
1260,0.8
1261,0.6
1262,1.0
1263,0.0
1264,0.4
1265,0.7
1266,0.4
1267,1.0
1268,0.3
1269,0.3
1270,1.0
1271,0.2
1272,0.2
1273,0.5
1274,0.6
1275,1.0
1276,1.0
1277,1.0
1278,1.0
1279,0.8
1280,0.6
1281,1.0
1282,0.6
1283,0.1
1284,0.4
1285,0.8
1286,1.0
1287,0.1
1288,0.9
1289,0.0
1290,0.9
1291,0.4
1292,0.6
1293,0.5
1294,0.4
1295,1.0
1296,1.0
1297,1.0
1298,1.0
1299,0.8
1300,0.1
1301,1.0
1302,0.9
1303,0.9
1304,1.0
1305,0.6
1306,0.9
1307,0.7
1308,1.0
1309,1.0
1310,0.5
1311,0.9
1312,1.0
1313,0.8
1314,0.9
1315,0.5
1316,1.0
1317,1.0
1318,0.9
1319,0.3
1320,0.4
1321,0.4
1322,1.0
1323,0.8
1324,1.0
1325,0.5
1326,1.0
1327,0.6
1328,0.7
1329,0.5
1330,0.8
1331,0.1
1332,0.9
1333,1.0
1334,0.5
1335,0.9
1336,0.8
1337,0.1
1338,0.6
1339,0.5
1340,0.9
1341,0.3
1342,1.0
1343,1.0
1344,0.4
1345,0.6
1346,1.0
1347,0.0
1348,0.6
1349,0.2
1350,0.5
1351,1.0
1352,0.3
1353,0.4
1354,0.8
1355,0.8
1356,0.1
1357,0.9
1358,0.8
1359,0.8
1360,0.7
1361,0.5
1362,0.3
1363,1.0
1364,0.9
1365,1.0
1366,0.6
1367,0.0
1368,0.6
1369,0.2
1370,0.9
1371,0.0
1372,0.9
1373,0.7
1374,1.0
1375,1.0
1376,0.2
1377,0.9
1378,0.1
1379,0.9
1380,0.1
1381,0.9
1382,0.2
1383,0.2
1384,0.5
1385,1.0
1386,0.4
1387,0.8
1388,0.1
1389,0.1
1390,0.6
1391,1.0
1392,0.9
1393,1.0
1394,0.7
1395,0.0
1396,0.4
1397,0.2
1398,0.6
1399,0.8
1400,1.0
1401,0.0
1402,1.0
1403,1.0
1404,0.5
1405,1.0
1406,1.0
1407,0.6
1408,0.4
1409,0.2
1410,0.6
1411,1.0
1412,0.7
1413,0.5
1414,1.0
1415,1.0
1416,0.9
1417,0.9
1418,0.7
1419,0.8
1420,0.4
1421,1.0
1422,0.2
1423,0.1
1424,0.5
1425,0.9
1426,0.3
1427,0.7
1428,1.0
1429,0.5
1430,1.0
1431,1.0
1432,0.3
1433,0.5
1434,0.9
1435,0.6
1436,0.8
1437,0.6
1438,0.8
1439,0.6
1440,1.0
1441,0.1
1442,0.1
1443,0.8
1444,1.0
1445,0.0
1446,1.0
1447,0.9
1448,0.0
1449,0.2
1450,1.0
1451,0.9
1452,0.9
1453,0.0
1454,0.7
1455,1.0
1456,1.0
1457,1.0
1458,0.0
1459,0.4
1460,1.0
1461,1.0
1462,0.4
1463,1.0
1464,0.5
1465,0.2
1466,0.8
1467,0.9
1468,0.7
1469,0.8
1470,0.6
1471,1.0
1472,0.9
1473,0.8
1474,0.9
1475,0.2
1476,1.0
1477,0.9
1478,0.5
1479,0.8
1480,1.0
1481,0.9
1482,0.2
1483,0.0
1484,0.3
1485,0.1
1486,0.4
1487,1.0
1488,0.1
1489,1.0
1490,0.5
1491,0.9
1492,0.8
1493,0.7
1494,0.4
1495,1.0
1496,0.1
1497,1.0
1498,1.0
1499,0.9
1500,0.3
1501,0.3
1502,0.4
1503,1.0
1504,0.5
1505,1.0
1506,0.7
1507,0.2
1508,0.8
1509,0.0
1510,0.8
1511,1.0
1512,1.0
1513,0.0
1514,0.3
1515,1.0
1516,0.0
1517,0.0
1518,1.0
1519,1.0
1520,1.0
1521,0.0
1522,1.0
1523,0.8
1524,0.0
1525,0.0
1526,1.0
1527,0.0
1528,0.2
1529,1.0
1530,0.3
1531,1.0
1532,1.0
1533,1.0
1534,0.6
1535,0.8
1536,0.8
1537,0.8
1538,0.2
1539,0.0
1540,0.3
1541,0.3
1542,1.0
1543,1.0
1544,0.5
1545,0.0
1546,0.8
1547,1.0
1548,0.9
1549,0.8
1550,1.0
1551,0.8
1552,0.6
1553,0.9
1554,0.1
1555,0.3
1556,0.9
1557,0.6
1558,1.0
1559,0.6
1560,0.3
1561,0.3
1562,1.0
1563,0.0
1564,0.4
1565,1.0
1566,0.1
1567,1.0
1568,1.0
1569,0.2
1570,0.1
1571,0.1
1572,1.0
1573,0.6
1574,0.9
1575,1.0
1576,1.0
1577,0.8
1578,0.7
1579,0.4
1580,0.4
1581,0.4
1582,0.5
1583,0.2
1584,0.9
1585,0.2
1586,1.0
1587,0.5
1588,0.7
1589,1.0
1590,0.2
1591,0.5
1592,0.6
1593,0.3
1594,0.4
1595,0.9
1596,1.0
1597,1.0
1598,0.9
1599,1.0
1600,1.0
1601,0.7
1602,0.2
1603,0.9
1604,1.0
1605,0.7
1606,0.9
1607,0.4
1608,0.1
1609,0.1
1610,0.5
1611,1.0
1612,0.5
1613,0.2
1614,0.7
1615,1.0
1616,0.5
1617,0.1
1618,0.5
1619,0.4
1620,0.4
1621,0.1
1622,0.0
1623,0.7
1624,0.5
1625,0.7
1626,0.3
1627,0.5
1628,0.4
1629,0.1
1630,0.9
1631,0.9
1632,0.8
1633,1.0
1634,0.8
1635,0.0
1636,0.7
1637,0.8
1638,1.0
1639,0.8
1640,0.9
1641,0.7
1642,1.0
1643,0.2
1644,1.0
1645,1.0
1646,0.6
1647,1.0
1648,0.3
1649,0.2
1650,0.8
1651,0.4
1652,0.5
1653,0.9
1654,0.8
1655,0.2
1656,0.8
1657,0.6
1658,0.9
1659,0.4
1660,1.0
1661,1.0
1662,1.0
1663,0.8
1664,0.9
1665,1.0
1666,0.6
1667,0.3
1668,0.1
1669,0.0
1670,0.3
1671,0.8
1672,0.0
1673,0.3
1674,1.0
1675,0.9
1676,0.9
1677,0.4
1678,0.8
1679,1.0
1680,0.9
1681,0.9
1682,1.0
1683,0.0
1684,1.0
1685,0.5
1686,0.3
1687,0.8
1688,0.2
1689,0.7
1690,0.8
1691,1.0
1692,1.0
1693,0.9
1694,0.8
1695,0.5
1696,0.7
1697,0.6
1698,0.0
1699,0.8
1700,1.0
1701,0.6
1702,0.8
1703,0.0
1704,0.4
1705,0.9
1706,0.2
1707,0.0
1708,0.5
1709,1.0
1710,0.0
1711,1.0
1712,0.2
1713,0.6
1714,0.5
1715,0.9
1716,0.4
1717,1.0
1718,0.6
1719,0.0
1720,0.6
1721,1.0
1722,0.9
1723,0.0
1724,0.2
1725,1.0
1726,1.0
1727,0.4
1728,0.4
1729,0.0
1730,1.0
1731,0.9
1732,0.7
1733,0.8
1734,0.9
1735,1.0
1736,0.6
1737,0.1
1738,1.0
1739,1.0
1740,0.4
1741,1.0
1742,0.5
1743,0.3
1744,0.0
1745,1.0
1746,1.0
1747,0.7
1748,1.0
1749,0.1
1750,0.0
1751,0.9
1752,1.0
1753,1.0
1754,1.0
1755,0.5
1756,1.0
1757,0.8
1758,1.0
1759,0.8
1760,0.8
1761,0.9
1762,0.9
1763,0.8
1764,1.0
1765,0.3
1766,0.4
1767,1.0
1768,0.6
1769,0.9
1770,0.7
1771,1.0
1772,1.0
1773,0.7
1774,0.6
1775,0.5
1776,0.8
1777,0.0
1778,0.1
1779,0.7
1780,0.5
1781,0.8
1782,0.7
1783,1.0
1784,0.7
1785,0.8
1786,0.9
1787,1.0
1788,0.8
1789,0.5
1790,1.0
1791,0.5
1792,0.8
1793,1.0
1794,0.1
1795,1.0
1796,0.8
1797,0.9
1798,0.3
1799,0.4
1800,1.0
1801,1.0
1802,1.0
1803,0.8
1804,0.9
1805,0.6
1806,0.5
1807,0.7
1808,1.0
1809,1.0
1810,0.0
1811,0.1
1812,0.7
1813,0.6
1814,1.0
1815,0.4
1816,0.3
1817,0.8
1818,1.0
1819,0.9
1820,0.9
1821,0.0
1822,0.8
1823,0.0
1824,0.1
1825,1.0
1826,0.9
1827,0.1
1828,0.5
1829,1.0
1830,0.4
1831,1.0
1832,1.0
1833,0.6
1834,0.0
1835,1.0
1836,0.0
1837,0.1
1838,0.4
1839,0.3
1840,1.0
1841,0.3
1842,0.2
1843,0.1
1844,0.5
1845,1.0
1846,1.0
1847,1.0
1848,0.3
1849,0.8
1850,0.0
1851,0.6
1852,0.3
1853,0.9
1854,0.7
1855,1.0
1856,0.4
1857,0.1
1858,1.0
1859,1.0
1860,0.3
1861,0.6
1862,0.6
1863,0.9
1864,0.6
1865,1.0
1866,0.3
1867,1.0
1868,0.2
1869,1.0
1870,1.0
1871,0.8
1872,1.0
1873,0.8
1874,1.0
1875,0.6
1876,0.8
1877,0.1
1878,0.1
1879,1.0
1880,1.0
1881,0.7
1882,0.8
1883,0.0
1884,0.0
1885,1.0
1886,1.0
1887,0.8
1888,0.8
1889,0.0
1890,0.8
1891,1.0
1892,0.7
1893,0.5
1894,0.2
1895,1.0
1896,0.0
1897,0.4
1898,0.1
1899,1.0
1900,0.0
1901,0.9
1902,0.7
1903,1.0
1904,1.0
1905,1.0
1906,0.2
1907,0.3
1908,0.9
1909,0.6
1910,1.0
1911,0.7
1912,0.3
1913,0.5
1914,1.0
1915,0.6
1916,0.0
1917,0.8
1918,1.0
1919,0.0
1920,0.3
1921,0.9
1922,1.0
1923,0.0
1924,1.0
1925,1.0
1926,0.1
1927,0.1
1928,1.0
1929,0.6
1930,1.0
1931,1.0
1932,0.1
1933,0.5
1934,1.0
1935,0.3
1936,0.9
1937,0.7
1938,0.4
1939,1.0
1940,0.2
1941,0.5
1942,1.0
1943,0.7
1944,0.0
1945,0.1
1946,0.9
1947,1.0
1948,0.9
1949,1.0
1950,0.4
1951,1.0
1952,0.1
1953,0.5
1954,1.0
1955,0.8
1956,0.4
1957,0.1
1958,0.2
1959,0.6
1960,1.0
1961,1.0
1962,1.0
1963,0.9
1964,0.3
1965,0.9
1966,0.6
1967,0.9
1968,0.9
1969,0.9
1970,0.5
1971,1.0
1972,0.8
1973,1.0
1974,1.0
1975,0.9
1976,0.2
1977,0.0
1978,0.5
1979,0.9
1980,0.9
1981,0.9
1982,0.5
1983,0.9
1984,0.4
1985,1.0
1986,0.9
1987,1.0
1988,1.0
1989,1.0
1990,0.3
1991,0.4
1992,1.0
1993,1.0
1994,1.0
1995,0.6
1996,0.9
1997,0.9
1998,0.7
1999,1.0
2000,0.0
2001,1.0
2002,0.9
2003,0.3
2004,1.0
2005,0.4
2006,0.9
2007,0.1
2008,0.2
2009,0.9
2010,0.9
2011,0.3
2012,0.9
2013,1.0
2014,1.0
2015,0.8
2016,1.0
2017,1.0
2018,0.0
2019,1.0
2020,0.8
2021,0.4
2022,1.0
2023,0.0
2024,0.0
2025,0.6
2026,0.6
2027,1.0
2028,0.5
2029,0.4
2030,1.0
2031,0.9
2032,0.2
2033,1.0
2034,1.0
2035,0.9
2036,0.4
2037,0.9
2038,0.1
2039,0.3
2040,1.0
2041,1.0
2042,1.0
2043,1.0
2044,1.0
2045,0.9
2046,0.9
2047,0.3
2048,0.1
2049,0.1
2050,0.6
2051,1.0
2052,1.0
2053,0.0
2054,1.0
2055,0.7
2056,0.8
2057,0.9
2058,0.4
2059,0.8
2060,0.0
2061,0.2
2062,0.8
2063,1.0
2064,1.0
2065,0.0
2066,0.6
2067,0.4
2068,0.4
2069,0.5
2070,1.0
2071,0.6
2072,0.1
2073,0.8
2074,0.7
2075,0.9
2076,0.7
2077,0.7
2078,0.0
2079,1.0
2080,1.0
2081,0.8
2082,0.5
2083,0.6
2084,1.0
2085,0.3
2086,0.8
2087,0.9
2088,0.5
2089,1.0
2090,0.2
2091,1.0
2092,0.8
2093,0.5
2094,0.8
2095,0.4
2096,0.6
2097,0.3
2098,0.2
2099,1.0
2100,1.0
2101,1.0
2102,1.0
2103,0.9
2104,0.9
2105,1.0
2106,0.7
2107,0.7
2108,0.0
2109,0.7
2110,0.1
2111,1.0
2112,0.8
2113,0.0
2114,1.0
2115,0.3
2116,0.9
2117,0.5
2118,0.0
2119,1.0
2120,0.0
2121,0.7
2122,0.8
2123,1.0
2124,0.0
2125,0.9
2126,1.0
2127,0.8
2128,0.0
2129,0.8
2130,0.1
2131,0.7
2132,1.0
2133,0.4
2134,0.4
2135,0.9
2136,0.2
2137,1.0
2138,0.6
2139,0.7
