id,probability
497,1.0
498,0.7
499,1.0
500,0.5
501,0.6
502,0.9
503,0.9
504,0.0
505,0.0
506,0.7
507,0.0
508,0.0
509,0.8
510,0.9
511,0.0
512,0.6
513,0.1
514,0.1
515,0.2
516,0.1
517,0.0
518,1.0
519,0.9
520,0.9
521,0.0
522,0.0
523,1.0
524,0.1
525,0.5
526,1.0
527,0.9
528,1.0
529,0.9
530,0.9
531,1.0
532,0.7
533,0.9
534,0.5
535,0.0
536,1.0
537,0.9
538,0.4
539,0.8
540,1.0
541,1.0
542,0.9
543,0.1
544,0.5
545,1.0
546,0.1
547,0.0
548,0.1
549,0.9
550,0.9
551,0.0
552,1.0
553,0.6
554,0.0
555,0.3
556,0.1
557,0.9
558,0.6
559,0.6
560,0.5
561,0.0
562,0.6
563,0.8
564,0.6
565,0.9
566,1.0
567,0.8
568,1.0
569,1.0
570,0.3
571,0.3
572,0.5
573,0.1
574,0.2
575,0.3
576,0.3
577,0.9
578,0.7
579,1.0
580,0.0
581,1.0
582,1.0
583,0.7
584,0.2
585,0.6
586,0.4
587,0.0
588,0.0
589,0.6
590,0.7
591,0.6
592,0.6
593,0.6
594,0.0
595,0.7
596,0.9
597,0.5
598,0.6
599,0.5
600,0.9
601,1.0
602,0.3
603,0.0
604,1.0
605,0.2
606,1.0
607,0.0
608,0.2
609,0.8
610,1.0
611,0.7
612,1.0
613,0.4
614,0.5
615,0.1
616,0.2
617,1.0
618,0.1
619,0.7
620,1.0
621,0.7
622,1.0
623,0.6
624,0.8
625,0.0
626,1.0
627,1.0
628,0.9
629,0.6
630,0.1
631,0.4
632,1.0
633,1.0
634,0.0
635,0.3
636,0.6
637,0.4
638,0.7
639,0.9
640,0.4
641,1.0
642,0.0
643,0.1
644,1.0
645,0.9
646,1.0
647,0.2
648,0.7
649,0.9
650,0.0
651,1.0
652,0.5
653,0.3
654,0.4
655,0.8
656,0.9
657,0.3
658,0.9
659,0.3
660,0.9
661,0.7
662,0.4
663,0.2
664,0.9
665,0.2
666,1.0
667,0.9
668,0.2
669,0.1
670,1.0
671,0.3
672,0.7
673,0.7
674,0.6
675,0.8
676,0.6
677,0.8
678,0.7
679,0.9
680,1.0
681,0.8
682,0.6
683,1.0
684,1.0
685,0.0
686,0.6
687,0.4
688,0.8
689,0.6
690,0.1
691,0.2
692,0.7
693,0.3
694,0.7
695,0.3
696,0.8
697,0.5
698,0.6
699,1.0
700,0.6
701,0.4
702,0.4
703,1.0
704,0.0
705,1.0
706,1.0
707,0.0
708,1.0
709,1.0
710,1.0
711,0.2
712,0.7
713,1.0
714,0.1
715,0.7
716,0.5
717,0.8
718,0.5
719,0.1
720,0.6
721,0.3
722,0.2
723,0.8
724,1.0
725,0.4
726,1.0
727,0.3
728,1.0
729,1.0
730,0.9
731,1.0
732,1.0
733,0.4
734,0.9
735,0.6
736,0.8
737,0.2
738,0.9
739,0.2
740,0.5
741,0.9
742,0.4
743,1.0
744,1.0
745,1.0
746,1.0
747,0.0
748,1.0
749,0.6
750,0.9
751,0.0
752,0.4
753,1.0
754,0.5
755,0.2
756,0.7
757,0.3
758,1.0
759,1.0
760,0.1
761,0.2
762,1.0
763,0.6
764,1.0
765,0.5
766,1.0
767,0.5
768,0.2
769,0.0
770,0.7
771,0.5
772,0.9
773,0.2
774,0.1
775,0.6
776,0.5
777,0.0
778,1.0
779,0.0
780,0.6
781,0.6
782,0.9
783,0.9
784,0.8
785,0.8
786,0.0
787,1.0
788,0.9
789,0.0
790,0.3
791,1.0
792,0.0
793,1.0
794,0.7
795,1.0
796,0.7
797,0.5
798,0.5
799,1.0
800,0.4
801,1.0
802,0.8
803,0.5
804,1.0
805,0.6
806,0.0
807,1.0
808,0.3
809,0.8
810,0.6
811,0.7
812,0.0
813,0.4
814,0.3
815,0.1
816,0.2
817,0.7
818,0.0
819,1.0
820,0.3
821,0.8
822,0.1
823,0.9
824,0.7
825,0.9
826,0.2
827,0.5
828,0.1
829,0.6
830,1.0
831,0.4
832,0.7
833,0.8
834,0.0
835,0.9
836,1.0
837,0.9
838,1.0
839,0.8
840,0.8
841,0.3
842,0.1
843,0.8
844,1.0
845,0.4
846,1.0
847,1.0
848,1.0
849,0.3
850,0.7
851,0.9
852,0.9
853,0.7
854,0.8
855,0.2
856,0.9
857,1.0
858,0.3
859,1.0
860,1.0
861,1.0
862,1.0
863,1.0
864,0.3
865,0.2
866,0.4
867,1.0
868,0.6
869,0.4
870,0.6
871,1.0
872,0.4
873,0.9
874,0.6
875,0.3
876,1.0
877,0.0
878,0.4
879,0.8
880,0.7
881,0.4
882,0.3
883,0.5
884,0.2
885,0.4
886,0.8
887,0.4
888,0.2
889,0.8
890,1.0
891,0.8
892,0.1
893,0.2
894,1.0
895,0.9
896,0.5
897,0.2
898,1.0
899,1.0
900,1.0
901,0.3
902,0.0
903,0.0
904,0.6
905,0.9
906,0.4
907,1.0
908,0.2
909,0.1
910,0.2
911,0.9
912,1.0
913,0.5
914,1.0
915,1.0
916,0.9
917,0.0
918,0.2
919,0.7
920,0.7
921,0.9
922,0.0
923,1.0
924,1.0
925,0.2
926,0.9
927,1.0
928,0.6
929,0.2
930,0.9
931,0.0
932,0.0
933,0.8
934,0.7
935,0.8
936,1.0
937,1.0
938,0.9
939,0.8
940,0.5
941,0.6
942,0.3
943,1.0
944,0.3
945,1.0
946,1.0
947,1.0
948,0.0
949,0.8
950,0.9
951,0.0
952,1.0
953,0.2
954,0.0
955,0.3
956,1.0
957,0.7
958,1.0
959,0.0
960,0.3
961,0.6
962,0.0
963,0.8
964,0.9
965,0.9
966,0.8
967,0.3
968,0.0
969,1.0
970,0.8
971,0.1
972,0.0
973,0.3
974,1.0
975,0.8
976,0.0
977,0.3
978,1.0
979,0.0
980,0.5
981,0.8
982,0.1
983,0.1
984,1.0
985,0.3
986,1.0
987,0.0
988,0.9
989,1.0
990,0.6
991,1.0
992,0.0
993,1.0
994,0.7
995,1.0
996,1.0
997,0.7
998,0.2
999,1.0
1000,0.4
1001,0.2
1002,0.3
1003,0.6
1004,0.5
1005,0.5
1006,0.3
1007,0.0
1008,0.7
1009,0.9
1010,1.0
1011,0.1
1012,0.9
1013,0.2
1014,1.0
1015,0.6
1016,0.4
1017,1.0
1018,0.8
1019,0.2
1020,0.0
1021,0.5
1022,0.8
1023,0.1
1024,0.8
1025,0.6
1026,0.6
1027,0.4
1028,0.1
1029,0.4
1030,0.1
1031,0.6
1032,0.1
1033,0.2
1034,0.2
1035,0.6
1036,0.0
1037,0.4
1038,0.7
1039,0.5
1040,0.0
1041,0.3
1042,0.4
1043,0.6
1044,0.7
1045,1.0
1046,1.0
1047,1.0
1048,0.7
1049,0.0
1050,0.7
1051,0.7
1052,1.0
1053,0.8
1054,0.0
1055,1.0
1056,0.4
1057,0.6
1058,0.4
1059,1.0
1060,0.9
1061,0.7
1062,0.6
1063,1.0
1064,0.8
1065,1.0
1066,0.0
1067,0.0
1068,0.9
1069,1.0
1070,0.2
1071,0.5
1072,1.0
1073,0.1
1074,1.0
1075,0.8
1076,0.1
1077,0.2
1078,0.8
1079,1.0
1080,1.0
1081,0.8
1082,0.6
1083,0.0
1084,0.9
1085,1.0
1086,0.8
1087,0.0
1088,1.0
1089,0.2
1090,0.5
1091,0.0
1092,0.0
1093,0.7
1094,0.6
1095,0.5
1096,1.0
1097,0.0
1098,0.8
1099,0.8
1100,0.8
1101,0.8
1102,0.0
1103,1.0
1104,0.9
1105,0.6
1106,0.2
1107,0.9
1108,0.6
1109,0.5
1110,0.8
1111,0.2
1112,0.6
1113,1.0
1114,0.5
1115,0.9
1116,0.1
1117,0.0
1118,0.5
1119,0.1
1120,0.8
1121,0.6
1122,0.7
1123,0.6
1124,0.8
1125,0.0
1126,0.9
1127,0.5
1128,0.8
1129,0.9
1130,0.9
1131,0.9
1132,0.5
1133,0.9
1134,1.0
1135,0.3
1136,0.6
1137,1.0
1138,1.0
1139,0.6
1140,0.9
1141,0.8
1142,0.1
1143,0.6
1144,0.8
1145,0.3
1146,0.8
1147,0.7
1148,0.6
1149,0.6
1150,1.0
1151,0.0
1152,0.5
1153,0.3
1154,1.0
1155,0.1
1156,1.0
1157,0.7
1158,0.1
1159,0.4
1160,0.1
1161,0.9
1162,0.8
1163,1.0
1164,0.7
1165,0.3
1166,0.9
1167,0.0
1168,0.8
1169,0.0
1170,0.9
1171,0.1
1172,0.0
1173,0.6
1174,0.2
1175,0.4
1176,0.7
1177,0.6
1178,0.3
1179,0.7
1180,1.0
1181,0.1
1182,1.0
1183,0.4
1184,1.0
1185,0.6
1186,0.2
1187,1.0
1188,0.1
1189,0.3
1190,0.3
1191,0.1
1192,0.5
1193,0.9
1194,0.0
1195,1.0
1196,0.9
1197,0.4
1198,1.0
1199,0.3
1200,1.0
1201,0.4
1202,1.0
1203,0.3
1204,0.9
1205,1.0
1206,0.2
1207,1.0
1208,0.7
1209,0.8
1210,1.0
1211,0.1
1212,1.0
1213,0.5
1214,0.9
1215,0.6
1216,0.8
1217,1.0
1218,0.2
1219,0.7
1220,0.8
1221,0.0
1222,0.9
1223,0.5
1224,0.0
1225,0.9
1226,0.2
1227,0.4
1228,0.8
1229,0.3
1230,0.1
1231,0.2
1232,1.0
1233,1.0
1234,0.1
1235,0.0
1236,1.0
1237,1.0
1238,1.0
1239,0.6
1240,0.0
1241,0.9
1242,0.4
1243,0.3
1244,0.0
1245,0.4
1246,1.0
1247,0.5
1248,0.7
1249,0.8
1250,0.2
1251,0.9
1252,0.5
1253,0.4
1254,1.0
1255,0.5
1256,0.0
1257,0.2
1258,0.9
1259,0.8
1260,0.9
1261,0.5
1262,1.0
1263,0.0
1264,0.6
1265,0.6
1266,0.6
1267,1.0
1268,0.1
1269,0.0
1270,0.8
1271,0.2
1272,0.1
1273,0.4
1274,0.8
1275,0.8
1276,1.0
1277,1.0
1278,1.0
1279,0.6
1280,0.7
1281,1.0
1282,0.5
1283,0.8
1284,0.0
1285,0.8
1286,1.0
1287,0.0
1288,0.9
1289,0.0
1290,0.8
1291,0.1
1292,0.2
1293,0.3
1294,0.2
1295,0.8
1296,1.0
1297,1.0
1298,1.0
1299,0.6
1300,0.0
1301,0.8
1302,1.0
1303,1.0
1304,1.0
1305,0.7
1306,1.0
1307,0.6
1308,1.0
1309,1.0
1310,0.5
1311,1.0
1312,1.0
1313,1.0
1314,0.4
1315,0.5
1316,0.7
1317,1.0
1318,0.7
1319,0.6
1320,0.8
1321,0.3
1322,1.0
1323,0.8
1324,0.9
1325,0.7
1326,1.0
1327,0.9
1328,0.3
1329,0.7
1330,0.7
1331,0.1
1332,0.6
1333,1.0
1334,0.3
1335,0.9
1336,0.7
1337,0.1
1338,0.3
1339,0.8
1340,0.7
1341,0.3
1342,0.9
1343,0.9
1344,0.1
1345,0.1
1346,0.6
1347,0.0
1348,0.6
1349,0.1
1350,0.9
1351,1.0
1352,0.7
1353,0.3
1354,0.6
1355,0.9
1356,0.0
1357,0.9
1358,0.5
1359,0.5
1360,0.7
1361,0.8
1362,0.6
1363,1.0
1364,1.0
1365,0.8
1366,0.5
1367,0.0
1368,0.4
1369,0.0
1370,0.9
1371,0.0
1372,0.9
1373,0.9
1374,0.8
1375,0.9
1376,0.0
1377,0.7
1378,0.4
1379,0.9
1380,0.5
1381,0.8
1382,0.0
1383,0.2
1384,0.9
1385,1.0
1386,0.4
1387,0.9
1388,0.2
1389,0.2
1390,0.5
1391,1.0
1392,0.9
1393,1.0
1394,0.4
1395,0.0
1396,0.0
1397,0.7
1398,0.8
1399,0.6
1400,1.0
1401,0.6
1402,1.0
1403,0.4
1404,0.4
1405,0.9
1406,0.7
1407,0.5
1408,0.4
1409,0.0
1410,0.7
1411,1.0
1412,0.8
1413,0.0
1414,0.7
1415,1.0
1416,1.0
1417,0.4
1418,1.0
1419,0.6
1420,0.7
1421,1.0
1422,0.1
1423,0.4
1424,0.6
1425,0.9
1426,0.2
1427,0.8
1428,1.0
1429,0.6
1430,0.7
1431,0.6
1432,0.5
1433,0.5
1434,1.0
1435,0.6
1436,0.8
1437,0.9
1438,0.5
1439,0.7
1440,1.0
1441,0.2
1442,0.0
1443,1.0
1444,0.9
1445,0.3
1446,1.0
1447,0.9
1448,0.0
1449,0.1
1450,1.0
1451,0.7
1452,0.7
1453,0.0
1454,0.5
1455,0.6
1456,1.0
1457,1.0
1458,0.0
1459,0.3
1460,1.0
1461,0.7
1462,0.6
1463,1.0
1464,0.4
1465,0.6
1466,0.5
1467,0.9
1468,0.7
1469,0.1
1470,0.8
1471,1.0
1472,1.0
1473,0.3
1474,0.8
1475,0.2
1476,1.0
1477,1.0
1478,0.7
1479,0.7
1480,0.7
1481,0.4
1482,0.1
1483,0.0
1484,0.5
1485,0.0
1486,0.3
1487,1.0
1488,0.2
1489,1.0
1490,0.2
1491,0.6
1492,0.8
1493,0.7
1494,0.7
1495,1.0
1496,0.2
1497,1.0
1498,1.0
1499,1.0
1500,0.5
1501,0.0
1502,0.1
1503,1.0
1504,0.4
1505,1.0
1506,0.3
1507,0.1
1508,0.5
1509,0.2
1510,0.6
1511,1.0
1512,1.0
1513,0.0
1514,0.4
1515,1.0
1516,0.0
1517,0.1
1518,1.0
1519,1.0
1520,0.5
1521,0.0
1522,1.0
1523,0.7
1524,0.0
1525,0.0
1526,0.8
1527,0.1
1528,0.3
1529,1.0
1530,0.2
1531,1.0
1532,0.7
1533,1.0
1534,0.1
1535,0.8
1536,0.9
1537,0.7
1538,0.1
1539,0.0
1540,0.3
1541,0.5
1542,0.7
1543,1.0
1544,0.4
1545,0.4
1546,0.8
1547,1.0
1548,0.8
1549,0.9
1550,0.6
1551,0.7
1552,0.9
1553,1.0
1554,0.1
1555,0.4
1556,1.0
1557,0.4
1558,1.0
1559,0.2
1560,0.5
1561,0.3
1562,1.0
1563,0.0
1564,0.8
1565,0.7
1566,0.3
1567,1.0
1568,0.5
1569,0.1
1570,0.1
1571,0.0
1572,1.0
1573,0.8
1574,1.0
1575,1.0
1576,1.0
1577,1.0
1578,0.5
1579,0.5
1580,0.4
1581,0.1
1582,0.9
1583,0.2
1584,1.0
1585,0.2
1586,1.0
1587,0.1
1588,0.4
1589,1.0
1590,0.2
1591,0.9
1592,0.6
1593,0.1
1594,0.5
1595,0.8
1596,1.0
1597,1.0
1598,0.8
1599,0.9
1600,1.0
1601,0.9
1602,0.8
1603,0.9
1604,1.0
1605,0.4
1606,0.7
1607,0.1
1608,0.3
1609,0.1
1610,1.0
1611,1.0
1612,0.8
1613,0.1
1614,0.5
1615,0.8
1616,0.7
1617,0.3
1618,0.2
1619,0.7
1620,0.4
1621,0.1
1622,0.1
1623,1.0
1624,0.6
1625,0.4
1626,0.2
1627,0.5
1628,0.1
1629,0.1
1630,0.4
1631,0.9
1632,0.7
1633,1.0
1634,0.9
1635,0.0
1636,0.8
1637,0.8
1638,0.9
1639,0.3
1640,0.9
1641,0.9
1642,1.0
1643,0.1
1644,1.0
1645,0.9
1646,0.3
1647,1.0
1648,0.9
1649,0.4
1650,0.8
1651,0.2
1652,0.9
1653,0.8
1654,0.3
1655,0.7
1656,0.6
1657,0.3
1658,1.0
1659,0.3
1660,1.0
1661,1.0
1662,1.0
1663,0.7
1664,0.8
1665,1.0
1666,0.4
1667,0.5
1668,0.2
1669,0.0
1670,0.4
1671,0.9
1672,0.0
1673,0.1
1674,0.7
1675,0.5
1676,1.0
1677,0.5
1678,0.7
1679,1.0
1680,1.0
1681,0.8
1682,0.8
1683,0.2
1684,0.6
1685,0.1
1686,0.0
1687,1.0
1688,0.6
1689,0.6
1690,0.8
1691,1.0
1692,1.0
1693,0.5
1694,0.8
1695,0.7
1696,0.5
1697,0.5
1698,0.0
1699,0.3
1700,1.0
1701,0.8
1702,0.9
1703,0.1
1704,0.4
1705,0.9
1706,0.2
1707,0.2
1708,0.6
1709,1.0
1710,0.0
1711,0.9
1712,0.0
1713,0.2
1714,0.4
1715,0.8
1716,0.6
1717,1.0
1718,0.4
1719,0.1
1720,0.5
1721,1.0
1722,0.8
1723,0.0
1724,0.1
1725,1.0
1726,1.0
1727,0.2
1728,0.1
1729,0.0
1730,1.0
1731,0.7
1732,0.4
1733,0.6
1734,1.0
1735,1.0
1736,0.3
1737,0.2
1738,1.0
1739,1.0
1740,0.3
1741,1.0
1742,0.4
1743,0.6
1744,0.0
1745,1.0
1746,0.9
1747,0.5
1748,1.0
1749,0.0
1750,0.1
1751,0.9
1752,1.0
1753,0.9
1754,1.0
1755,0.2
1756,1.0
1757,1.0
1758,1.0
1759,0.8
1760,0.6
1761,0.9
1762,0.9
1763,1.0
1764,1.0
1765,0.2
1766,0.3
1767,1.0
1768,0.8
1769,0.9
1770,0.7
1771,0.8
1772,1.0
1773,0.6
1774,0.7
1775,0.2
1776,0.7
1777,0.0
1778,0.1
1779,0.8
1780,0.6
1781,0.5
1782,0.6
1783,0.8
1784,0.4
1785,1.0
1786,1.0
1787,1.0
1788,1.0
1789,0.4
1790,1.0
1791,0.4
1792,0.9
1793,1.0
1794,0.1
1795,1.0
1796,0.9
1797,0.5
1798,0.7
1799,0.4
1800,0.7
1801,1.0
1802,1.0
1803,0.8
1804,0.9
1805,0.5
1806,0.5
1807,0.8
1808,1.0
1809,0.9
1810,0.0
1811,0.3
1812,0.9
1813,0.5
1814,0.9
1815,1.0
1816,0.1
1817,1.0
1818,0.8
1819,0.8
1820,0.7
1821,0.0
1822,0.8
1823,0.0
1824,0.1
1825,1.0
1826,1.0
1827,0.1
1828,0.5
1829,1.0
1830,0.3
1831,1.0
1832,0.8
1833,0.5
1834,0.0
1835,1.0
1836,0.0
1837,0.4
1838,0.6
1839,0.1
1840,1.0
1841,0.4
1842,0.3
1843,0.2
1844,0.8
1845,0.9
1846,1.0
1847,0.9
1848,0.6
1849,0.9
1850,0.1
1851,0.1
1852,0.0
1853,1.0
1854,0.5
1855,1.0
1856,0.4
1857,0.1
1858,0.9
1859,1.0
1860,0.2
1861,0.8
1862,0.9
1863,0.9
1864,0.3
1865,1.0
1866,0.1
1867,1.0
1868,0.0
1869,1.0
1870,1.0
1871,0.9
1872,0.9
1873,0.6
1874,0.9
1875,0.4
1876,0.8
1877,0.0
1878,0.0
1879,1.0
1880,0.9
1881,0.9
1882,0.9
1883,0.0
1884,0.0
1885,1.0
1886,1.0
1887,0.7
1888,1.0
1889,0.0
1890,0.9
1891,0.9
1892,0.7
1893,0.4
1894,0.1
1895,0.9
1896,0.1
1897,0.4
1898,0.2
1899,0.9
1900,0.0
1901,0.9
1902,0.4
1903,1.0
1904,0.9
1905,0.9
1906,0.1
1907,0.0
1908,1.0
1909,0.7
1910,1.0
1911,0.3
1912,0.5
1913,0.3
1914,0.9
1915,0.5
1916,0.0
1917,0.4
1918,0.8
1919,0.2
1920,0.3
1921,0.9
1922,1.0
1923,0.0
1924,0.4
1925,1.0
1926,0.7
1927,0.0
1928,0.9
1929,0.1
1930,0.9
1931,1.0
1932,0.0
1933,0.6
1934,1.0
1935,0.2
1936,1.0
1937,0.7
1938,0.9
1939,1.0
1940,0.0
1941,0.5
1942,1.0
1943,0.6
1944,0.0
1945,0.0
1946,0.8
1947,1.0
1948,0.6
1949,1.0
1950,0.3
1951,1.0
1952,0.6
1953,0.6
1954,1.0
1955,0.8
1956,0.3
1957,0.2
1958,0.3
1959,0.5
1960,0.9
1961,1.0
1962,0.9
1963,0.8
1964,0.2
1965,1.0
1966,0.7
1967,0.6
1968,0.9
1969,0.6
1970,0.2
1971,1.0
1972,0.5
1973,1.0
1974,1.0
1975,0.8
1976,0.3
1977,0.0
1978,0.5
1979,1.0
1980,1.0
1981,1.0
1982,0.7
1983,1.0
1984,0.5
1985,1.0
1986,0.5
1987,1.0
1988,1.0
1989,1.0
1990,0.4
1991,0.4
1992,0.8
1993,1.0
1994,1.0
1995,0.9
1996,1.0
1997,0.9
1998,0.8
1999,0.9
2000,0.0
2001,1.0
2002,1.0
2003,0.5
2004,1.0
2005,0.2
2006,0.6
2007,0.1
2008,0.0
2009,0.8
2010,0.8
2011,0.0
2012,0.9
2013,1.0
2014,1.0
2015,0.6
2016,1.0
2017,1.0
2018,0.0
2019,1.0
2020,0.8
2021,0.0
2022,1.0
2023,0.0
2024,0.0
2025,0.5
2026,0.9
2027,1.0
2028,0.5
2029,0.0
2030,1.0
2031,0.6
2032,0.0
2033,1.0
2034,0.8
2035,1.0
2036,0.2
2037,0.8
2038,0.2
2039,0.3
2040,1.0
2041,1.0
2042,1.0
2043,0.9
2044,1.0
2045,0.9
2046,1.0
2047,0.2
2048,0.0
2049,0.1
2050,0.8
2051,0.9
2052,1.0
2053,0.0
2054,1.0
2055,1.0
2056,0.7
2057,0.8
2058,0.9
2059,0.9
2060,0.0
2061,0.0
2062,0.5
2063,1.0
2064,1.0
2065,0.0
2066,0.9
2067,0.2
2068,0.6
2069,0.8
2070,1.0
2071,0.3
2072,0.0
2073,0.6
2074,0.7
2075,0.7
2076,0.2
2077,0.8
2078,0.0
2079,1.0
2080,0.9
2081,0.7
2082,0.8
2083,0.1
2084,1.0
2085,0.2
2086,0.8
2087,1.0
2088,0.6
2089,1.0
2090,0.0
2091,1.0
2092,1.0
2093,0.4
2094,0.9
2095,0.5
2096,0.4
2097,0.8
2098,0.4
2099,0.7
2100,0.9
2101,1.0
2102,1.0
2103,0.8
2104,0.8
2105,0.7
2106,0.4
2107,0.4
2108,0.0
2109,0.6
2110,0.2
2111,1.0
2112,0.8
2113,0.0
2114,1.0
2115,0.1
2116,1.0
2117,0.4
2118,0.1
2119,1.0
2120,0.0
2121,0.4
2122,0.8
2123,1.0
2124,0.0
2125,0.8
2126,1.0
2127,1.0
2128,0.0
2129,0.7
2130,0.2
2131,0.5
2132,1.0
2133,0.3
2134,0.4
2135,0.8
2136,0.3
2137,1.0
2138,0.2
2139,0.5
2140,0.0
